influencer_id,followers,likes,comments,shares,saves,profile_visits,link_clicks,purchase,engagement_score,ctr,conversion_rate
11,181375,6686,114,99,281,1912,520,1,1688.3,0.2719665271966527,0.0019230769230769232
35,313762,16074,190,324,402,4315,1142,1,3858.2000000000003,0.2646581691772885,0.0008756567425569177
39,333812,31864,446,920,1651,8142,1034,1,8560.6,0.12699582412183738,0.0009671179883945841
39,336864,12487,209,215,705,2437,916,1,3316.4,0.3758719737382027,0.001091703056768559
5,230490,13740,475,244,464,1973,360,1,3527.5,0.1824632539280284,0.002777777777777778
80,211691,5584,86,97,318,981,115,0,1482.1000000000001,0.11722731906218145,0.0
49,198895,13422,283,318,607,1804,268,1,3534.1,0.14855875831485588,0.0037313432835820895
50,21035,2039,54,51,50,566,164,0,510.5,0.28975265017667845,0.0
82,425472,9856,375,121,247,1355,175,1,2440.9999999999995,0.12915129151291513,0.005714285714285714
73,464252,19167,529,515,1094,3785,1022,1,5333.599999999999,0.27001321003963014,0.0009784735812133072
60,317362,29580,759,552,1422,6880,1477,1,7819.5,0.21468023255813953,0.0006770480704129993
20,453539,17611,498,417,874,4504,956,1,4762.3,0.21225577264653642,0.0010460251046025104
61,254625,14810,618,334,577,3390,1261,1,3966.4,0.371976401179941,0.0007930214115781126
39,41195,4056,155,87,87,709,191,1,1019.2,0.2693935119887165,0.005235602094240838
42,460424,44571,930,1109,1638,8789,2994,1,11465.9,0.3406530890886335,0.00033400133600534405
78,145605,8972,279,232,526,996,276,1,2517.1000000000004,0.27710843373493976,0.0036231884057971015
61,155320,14818,570,302,392,2620,721,1,3773.6000000000004,0.27519083969465646,0.0013869625520110957
30,9626,742,20,18,19,98,14,0,186.2,0.14285714285714285,0.0
58,150219,5811,166,164,252,825,152,1,1561.6,0.18424242424242424,0.006578947368421052
97,163404,10941,310,192,316,2595,818,1,2730.4000000000005,0.3152215799614644,0.0012224938875305623
87,73486,6493,304,85,208,1766,281,1,1676.5000000000002,0.1591166477916195,0.0035587188612099642
76,327303,17399,484,469,583,4844,1380,1,4516.5,0.28488852188274155,0.0007246376811594203
89,97732,6833,190,192,271,1382,310,0,1812.8,0.22431259044862517,0.0
97,96477,4008,178,87,174,890,280,1,1090.7,0.3146067415730337,0.0035714285714285713
84,345565,29320,444,716,682,5132,610,1,7132.8,0.11886204208885424,0.001639344262295082
77,310513,15441,728,291,804,4407,1728,1,4299.1,0.39210347174948945,0.0005787037037037037
90,191293,18556,788,496,382,5396,1799,1,4758.000000000001,0.33339510748702744,0.0005558643690939411
27,157200,6068,294,121,217,1626,205,1,1618.9,0.12607626076260764,0.004878048780487805
19,282349,13549,302,192,364,3090,1161,1,3286.4,0.3757281553398058,0.0008613264427217916
18,379938,32831,1604,557,1038,7232,2405,1,8588.5,0.33254977876106195,0.0004158004158004158
88,300628,23245,1125,309,1392,4147,1314,1,6541.400000000001,0.3168555582348686,0.00076103500761035
7,468785,35555,918,445,1406,7266,1166,0,9006.3,0.16047343793008534,0.0
13,247217,13037,211,270,421,2579,431,1,3238.7000000000003,0.1671190383869717,0.002320185614849188
91,472561,33687,796,368,1840,4512,1711,1,8865.0,0.3792109929078014,0.0005844535359438924
89,421320,33427,1506,582,1213,6238,2349,1,8816.2,0.37656300096184675,0.0004257130693912303
24,95124,4866,124,71,139,875,195,0,1196.1000000000001,0.22285714285714286,0.0
99,163116,3528,108,89,78,650,152,1,884.3,0.23384615384615384,0.006578947368421052
94,100934,5903,133,75,293,1629,624,1,1534.0000000000002,0.3830570902394107,0.0016025641025641025
80,390718,30522,1461,459,1516,3385,979,1,8369.0,0.28921713441654356,0.0010214504596527069
91,97476,8681,213,178,214,1591,331,1,2138.5,0.20804525455688247,0.0030211480362537764
14,86604,2758,97,76,155,713,108,1,777.3000000000001,0.1514726507713885,0.009259259259259259
23,354969,33293,1277,855,779,7209,2496,1,8518.800000000001,0.34623387432376196,0.00040064102564102563
96,365720,34791,408,775,1660,4226,483,1,9032.7,0.11429247515380975,0.002070393374741201
61,339294,9693,392,261,421,1281,133,1,2654.1000000000004,0.10382513661202186,0.007518796992481203
63,185040,13334,567,249,333,3840,1012,1,3391.0000000000005,0.2635416666666667,0.0009881422924901185
45,93683,8855,291,141,530,2091,465,1,2439.2,0.2223816355810617,0.002150537634408602
35,470765,42869,1256,1134,2298,11354,3595,1,11834.0,0.31662850096882156,0.0002781641168289291
77,145061,4231,184,84,106,520,76,0,1081.8,0.14615384615384616,0.0
56,362905,12436,606,212,412,2161,275,1,3268.2000000000003,0.12725590004627488,0.0036363636363636364
39,392002,8947,438,205,333,2018,276,1,2418.3,0.13676907829534193,0.0036231884057971015
63,412443,32080,878,739,904,6226,2453,1,8095.5,0.39399293286219084,0.00040766408479412964
58,491907,32489,1059,724,1302,3358,1242,1,8575.7,0.3698630136986301,0.0008051529790660225
79,295036,15655,639,463,908,4381,646,0,4501.0,0.1474549189682721,0.0
26,208431,10454,269,200,483,1590,169,1,2751.7000000000003,0.10628930817610063,0.005917159763313609
58,450634,19179,778,232,1087,5352,1994,1,5256.8,0.3725710014947683,0.0005015045135406219
40,486222,26767,408,796,891,5810,1939,0,6827.400000000001,0.3337349397590361,0.0
87,285472,22002,285,432,866,3564,1351,1,5538.1,0.37906846240179576,0.0007401924500370096
18,257862,8164,200,192,405,2144,341,1,2191.2000000000003,0.15904850746268656,0.002932551319648094
52,434791,9194,445,244,519,1631,259,1,2647.3,0.15879828326180256,0.003861003861003861
28,188552,5744,240,81,227,1558,246,1,1507.1,0.15789473684210525,0.0040650406504065045
65,428705,13602,215,191,427,3577,1340,1,3303.2,0.37461559966452335,0.0007462686567164179
95,69333,2628,103,61,154,270,87,0,743.0000000000001,0.32222222222222224,0.0
6,260878,17242,480,402,919,2698,356,1,4705.0,0.13194959229058562,0.0028089887640449437
51,279849,15213,755,326,726,3583,1240,0,4229.1,0.34607870499581356,0.0
31,18410,1069,24,18,35,176,54,0,266.4,0.3068181818181818,0.0
72,97465,4305,194,94,164,622,199,1,1155.0,0.319935691318328,0.005025125628140704
88,117133,3986,150,117,199,625,141,0,1113.3,0.2256,0.0
35,386230,31558,1059,489,1815,7279,2847,1,8635.400000000001,0.391125154554197,0.00035124692658939234
96,131230,11160,262,326,232,2831,1103,1,2776.7999999999997,0.3896149770399152,0.0009066183136899365
79,483078,31389,1270,857,1384,8260,1599,1,8619.9,0.19358353510895884,0.0006253908692933083
86,415050,30804,538,727,1101,7981,886,1,7819.5,0.11101365743641148,0.001128668171557562
57,115041,10960,422,284,615,2575,481,1,3093.8,0.18679611650485436,0.002079002079002079
18,398419,21496,825,587,1268,6243,1233,1,6137.0,0.19750120134550697,0.0008110300081103001
87,385768,15354,695,264,688,3580,1197,1,4153.5,0.33435754189944134,0.000835421888053467
91,226785,12669,311,375,676,2482,902,1,3492.6000000000004,0.36341659951651895,0.0011086474501108647
24,42018,1592,65,30,38,246,54,0,402.3,0.21951219512195122,0.0
78,182887,13307,514,307,671,1804,498,0,3670.1000000000004,0.27605321507760533,0.0
26,404953,27904,1101,464,1339,7903,816,1,7527.3,0.10325192964696951,0.0012254901960784314
71,489134,46502,1041,1226,2148,7256,2461,1,12397.5,0.33916758544652703,0.0004063388866314506
19,40030,2182,86,43,114,543,57,0,600.7,0.10497237569060773,0.0
20,18515,1046,44,21,57,253,67,0,291.5,0.2648221343873518,0.0
92,350669,7773,103,145,228,2307,606,1,1890.0000000000002,0.2626788036410923,0.0016501650165016502
37,178883,8182,191,196,318,1665,462,1,2123.5,0.2774774774774775,0.0021645021645021645
84,352435,28952,941,676,958,5265,891,0,7500.5,0.16923076923076924,0.0
58,177443,17688,523,254,712,1908,708,1,4546.500000000001,0.3710691823899371,0.0014124293785310734
58,422817,29083,965,870,905,7443,2042,0,7632.1,0.27435173988982936,0.0
81,223124,22286,747,314,894,5398,1793,1,5765.7,0.3321600592812153,0.0005577244841048522
1,73923,2869,129,37,133,439,90,1,770.6,0.20501138952164008,0.011111111111111112
40,70669,1950,24,39,89,322,98,0,500.5,0.30434782608695654,0.0
11,482801,41195,2035,1183,1410,7409,2398,1,11212.6,0.3236604130112026,0.0004170141784820684
13,480753,14174,399,298,403,1492,471,1,3565.3,0.3156836461126005,0.0021231422505307855
96,121445,4581,167,85,102,890,226,0,1140.8,0.2539325842696629,0.0
3,424154,11173,205,181,275,2138,845,1,2683.7999999999997,0.3952291861552853,0.001183431952662722
35,333417,21939,938,555,571,6207,2054,1,5702.1,0.3309167069437732,0.0004868549172346641
64,117194,9257,276,101,399,2343,424,1,2379.3,0.1809645753307725,0.0023584905660377358
49,432071,28477,722,457,1544,7141,1454,1,7611.5,0.2036129393642347,0.000687757909215956
40,185586,15753,588,327,916,4014,540,1,4406.3,0.13452914798206278,0.001851851851851852
37,216983,18138,213,330,593,2325,496,1,4439.5,0.21333333333333335,0.0020161290322580645
70,221989,18093,457,382,627,2518,439,1,4616.1,0.17434471803018267,0.002277904328018223
87,97874,9052,421,100,209,1348,237,1,2258.1,0.1758160237388724,0.004219409282700422
86,343902,31499,1549,407,1002,3249,1091,1,8160.8,0.3357956294244383,0.0009165902841429881
45,150750,4671,134,61,179,673,216,1,1187.1000000000001,0.3209509658246657,0.004629629629629629
29,239855,8297,347,248,487,2119,477,1,2396.1,0.22510618216139688,0.0020964360587002098
38,299820,15981,259,241,889,4693,1804,1,4205.6,0.38440230129980824,0.0005543237250554324
39,419526,13139,398,300,505,3815,762,1,3440.8,0.19973787680209698,0.0013123359580052493
75,444995,39238,1041,942,1855,9230,2326,1,10511.5,0.25200433369447456,0.0004299226139294927
85,319291,27687,397,289,1106,7064,1371,1,6823.000000000001,0.19408267270668178,0.0007293946024799417
74,152227,8634,170,244,335,1567,322,1,2250.6000000000004,0.20548819400127633,0.003105590062111801
80,74191,4058,93,100,114,569,175,1,1019.3000000000001,0.30755711775043937,0.005714285714285714
70,374222,13206,486,296,500,1573,200,0,3491.4,0.12714558169103624,0.0
16,349472,30976,1021,693,1777,4117,1082,1,8612.400000000001,0.2628127277143551,0.0009242144177449168
15,239676,7633,133,219,339,2125,495,1,2017.6000000000001,0.23294117647058823,0.00202020202020202
29,487992,28088,914,290,1448,4468,1053,1,7436.0,0.2356759176365264,0.000949667616334283
97,275808,24206,480,600,1240,4344,934,1,6493.2,0.21500920810313076,0.0010706638115631692
86,127184,3603,103,50,95,508,125,0,883.1,0.24606299212598426,0.0
10,381788,32112,1014,421,1247,3650,1000,1,8221.7,0.273972602739726,0.001
20,486121,16864,401,440,454,2056,523,1,4244.5,0.25437743190661477,0.0019120458891013384
23,85214,3643,74,49,118,391,115,1,894.3,0.29411764705882354,0.008695652173913044
27,122847,6005,220,128,323,1347,390,1,1659.0,0.289532293986637,0.002564102564102564
98,273988,13029,136,211,513,2865,1089,1,3231.9,0.38010471204188484,0.0009182736455463728
20,17818,1595,76,31,39,314,41,0,409.9,0.1305732484076433,0.0
78,192553,7565,343,172,439,2239,226,1,2156.1000000000004,0.10093791871371148,0.004424778761061947
2,250365,24152,1202,515,650,3202,1053,1,6311.900000000001,0.3288569643972517,0.000949667616334283
44,290395,16628,648,451,534,2397,721,0,4392.5,0.30079265748852735,0.0
6,83437,3487,66,52,88,764,140,0,837.2,0.18324607329842932,0.0
42,335051,9795,308,198,302,2599,405,1,2493.2,0.15582916506348596,0.0024691358024691358
22,106351,9579,455,214,529,1209,410,1,2716.3,0.3391232423490488,0.0024390243902439024
84,67473,3097,103,49,140,537,192,1,817.2,0.3575418994413408,0.005208333333333333
1,164645,7720,338,136,319,1773,362,1,2063.4,0.2041737168640722,0.0027624309392265192
59,45887,1706,36,19,54,280,108,0,415.70000000000005,0.38571428571428573,0.0
29,82263,1943,27,51,87,268,59,0,507.40000000000003,0.22014925373134328,0.0
76,393976,9783,331,238,578,2557,467,1,2751.1000000000004,0.18263590144700823,0.0021413276231263384
87,113985,9758,450,116,236,2530,444,1,2446.6000000000004,0.17549407114624507,0.0022522522522522522
61,118872,10174,153,238,204,1240,254,1,2441.1,0.20483870967741935,0.003937007874015748
54,249084,20205,293,287,906,3715,933,0,5113.2,0.25114401076716014,0.0
38,219255,19850,723,246,988,4050,678,1,5294.1,0.1674074074074074,0.0014749262536873156
95,81960,2683,53,68,100,376,111,1,690.7,0.29521276595744683,0.009009009009009009
38,139802,5893,111,103,297,1430,427,1,1543.8000000000002,0.2986013986013986,0.00234192037470726
4,186465,7060,147,91,257,812,263,0,1754.8000000000002,0.32389162561576357,0.0
85,329262,8948,408,262,251,2155,759,1,2377.8,0.3522041763341067,0.0013175230566534915
45,190084,10685,472,282,595,1171,182,1,3046.4,0.15542271562766866,0.005494505494505495
58,89622,5273,221,153,293,1009,293,1,1506.6000000000001,0.29038652130822595,0.0034129692832764505
9,279279,25049,279,517,1375,3116,1230,1,6611.2,0.39473684210526316,0.0008130081300813008
83,399057,19271,294,253,925,5283,1544,0,4918.3,0.29225818663638087,0.0
38,410931,8515,313,137,325,1011,186,0,2215.4,0.18397626112759644,0.0
38,173501,12457,584,125,640,2843,324,1,3382.9,0.11396412240590925,0.0030864197530864196
36,125451,3447,108,68,116,461,161,1,883.8000000000002,0.3492407809110629,0.006211180124223602
87,368810,19052,690,506,984,4655,966,1,5296.799999999999,0.2075187969924812,0.0010351966873706005
29,86605,7724,342,224,177,1601,471,1,2014.2,0.2941911305434104,0.0021231422505307855
3,235372,19206,468,260,541,1966,403,1,4690.000000000001,0.20498474059003052,0.0024813895781637717
52,173443,12185,557,326,366,1545,243,0,3236.5,0.15728155339805824,0.0
7,196195,6788,296,121,379,1032,224,1,1893.5000000000002,0.21705426356589147,0.004464285714285714
84,30811,2757,90,39,99,813,229,0,702.9,0.2816728167281673,0.0
53,418653,26191,711,630,1415,5276,1288,1,7166.700000000001,0.2441243366186505,0.0007763975155279503
53,175419,13444,172,384,454,2753,389,0,3406.8,0.1413003995641119,0.0
72,20451,497,8,8,14,79,31,0,120.2,0.3924050632911392,0.0
7,36604,2896,82,63,106,383,58,0,749.1000000000001,0.1514360313315927,0.0
96,339894,29873,323,338,1144,7394,1089,1,7287.900000000001,0.14728157965918312,0.0009182736455463728
37,259888,13494,256,230,663,2998,372,1,3518.2000000000003,0.12408272181454302,0.002688172043010753
67,445884,42254,911,1036,2080,6097,2261,1,11295.500000000002,0.37083811710677383,0.0004422821760283061
55,449977,35260,364,870,890,5135,698,1,8555.0,0.1359298928919182,0.0014326647564469914
54,405867,12420,618,205,706,1714,268,1,3501.3,0.15635939323220538,0.0037313432835820895
5,81695,6868,189,164,185,1569,436,1,1730.9,0.2778840025493945,0.0022935779816513763
50,191254,18102,877,495,776,3331,391,0,5026.2,0.11738216751726209,0.0
33,330051,7094,172,195,164,988,388,1,1772.5000000000002,0.39271255060728744,0.002577319587628866
41,60121,1886,34,41,75,301,109,1,482.90000000000003,0.36212624584717606,0.009174311926605505
53,283828,9213,147,181,233,1793,427,1,2229.2000000000003,0.2381483547127719,0.00234192037470726
19,415839,26968,1071,591,1568,5945,2202,1,7597.200000000001,0.37039529015979816,0.00045413260672116256
17,404600,10445,182,260,456,2173,379,1,2726.8,0.17441325356649792,0.002638522427440633
16,110846,4266,71,90,185,991,319,1,1099.7,0.3218970736629667,0.003134796238244514
76,353062,29379,387,305,1492,6159,1906,1,7476.400000000001,0.30946582237376197,0.0005246589716684155
56,114865,5339,183,77,253,1382,326,0,1415.6000000000001,0.23589001447178004,0.0
44,151336,13657,497,219,536,3306,539,1,3562.0000000000005,0.1630369026013309,0.0018552875695732839
13,249035,6893,222,78,141,1915,472,1,1657.0,0.2464751958224543,0.00211864406779661
59,91379,2774,48,73,128,627,141,0,732.3000000000001,0.22488038277511962,0.0
98,188201,14905,453,437,867,2719,941,1,4207.0,0.34608311879367415,0.0010626992561105207
21,498137,12153,400,340,622,3126,462,1,3366.2,0.14779270633397312,0.0021645021645021645
92,249972,11317,375,195,480,2124,395,1,2971.4,0.185969868173258,0.002531645569620253
64,94463,4495,81,58,207,951,335,1,1145.7,0.352260778128286,0.0029850746268656717
53,50091,3317,68,51,118,636,79,1,827.5000000000001,0.12421383647798742,0.012658227848101266
71,151977,8917,225,180,494,2655,281,1,2417.1000000000004,0.10583804143126177,0.0035587188612099642
84,283295,18063,846,511,1026,2087,284,0,5214.1,0.1360804983229516,0.0
80,8088,315,12,4,15,84,28,0,83.8,0.3333333333333333,0.0
1,496818,26361,781,351,1004,5329,1382,1,6711.6,0.25933571026458996,0.000723589001447178
46,461353,17744,648,460,581,4064,585,1,4659.6,0.14394685039370078,0.0017094017094017094
80,9983,927,30,22,50,270,66,0,255.8,0.24444444444444444,0.0
74,174198,4487,120,115,234,1249,144,0,1225.1000000000001,0.11529223378702963,0.0
69,370964,13376,615,266,673,1509,339,1,3707.3,0.22465208747514911,0.0029498525073746312
77,45295,2086,26,48,122,553,216,1,561.4000000000001,0.39059674502712477,0.004629629629629629
75,449966,29776,915,539,1569,4061,474,0,8045.200000000001,0.11672001969958139,0.0
99,64962,6375,249,105,305,1680,291,0,1717.0,0.1732142857142857,0.0
15,378883,35515,394,545,898,7338,2229,1,8399.9,0.30376124284546197,0.00044863167339614175
8,6229,350,12,9,14,61,21,0,93.5,0.3442622950819672,0.0
22,8264,459,19,4,19,100,37,0,119.30000000000001,0.37,0.0
28,445186,24591,596,608,1123,6191,2142,0,6540.200000000001,0.3459861088677112,0.0
43,8941,883,16,21,36,232,56,0,228.10000000000002,0.2413793103448276,0.0
36,381859,31345,397,441,1848,7480,2007,1,8254.6,0.26831550802139037,0.0004982561036372695
75,198537,9833,294,139,264,1983,546,1,2422.1000000000004,0.2753403933434191,0.0018315018315018315
18,445426,40991,1185,1112,2340,4856,625,1,11441.1,0.12870675453047775,0.0016
41,425303,22996,530,524,461,6751,1145,0,5599.8,0.16960450303658717,0.0
60,220059,15667,486,326,811,2176,858,1,4253.4,0.3943014705882353,0.0011655011655011655
15,251575,12742,434,242,599,1742,383,1,3414.0,0.2198622273249139,0.0026109660574412533
54,435975,42295,500,980,2157,6032,1097,1,11120.6,0.1818633952254642,0.0009115770282588879
30,67358,1940,48,33,101,504,170,0,515.9000000000001,0.3373015873015873,0.0
53,91230,4823,109,104,277,756,179,1,1313.5,0.23677248677248677,0.00558659217877095
67,168297,6782,176,155,276,808,321,1,1773.7,0.3972772277227723,0.003115264797507788
96,274041,7400,220,211,413,1239,321,1,2068.1,0.25907990314769974,0.003115264797507788
3,262205,10424,438,218,331,2062,341,1,2721.2000000000003,0.16537342386032977,0.002932551319648094
41,89487,8553,112,216,326,1520,466,1,2178.6000000000004,0.30657894736842106,0.002145922746781116
57,368582,13681,238,146,449,2666,855,1,3316.6000000000004,0.3207051762940735,0.0011695906432748538
19,173292,6663,304,93,367,1262,479,1,1843.3000000000002,0.3795562599049128,0.0020876826722338203
97,450402,28790,964,653,1049,3158,909,0,7536.3,0.2878404053198227,0.0
99,156818,10624,114,128,566,2825,1084,1,2724.2000000000003,0.38371681415929204,0.0009225092250922509
15,228372,19637,659,504,491,4474,1727,1,5002.5,0.3860080464908359,0.0005790387955993051
